path,label,method,identity,domain,video
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/inswap/fake/inswap__inswap_id3_id23_0004__000.png,1,inswap,oth:inswap:id3_id23_0004,oth,id3_id23_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_291__291.jpg,1,stargan,fe:stargan:291,fe,291
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id11_0003__Celeb-real_id30_0003_302.png,1,pixart,oth:pixart:id11_0003,oth,id11_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id7_id13_0000__000.png,1,simswap,oth:simswap:id7_id13_0000,oth,id7_id13_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id49_id52_0005__000.png,1,simswap,oth:simswap:id49_id52_0005,oth,id49_id52_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id28_0001__seed22327.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id28_0001,efs,Fake_from_Celeb-real:id28_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/ddim/fake/ddim__ddim_id59_0009__Celeb-real_id61_0004_459.png,1,ddim,efs:ddim:id59_0009,efs,id59_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00179__seed18189.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00179,efs,Fake_from_Youtube-real:00179
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fsgan/fake/fsgan__fsgan_id3_id9_0003__000.png,1,fsgan,oth:fsgan:id3_id9_0003,oth,id3_id9_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__082__162.png,0,real,ffc:082,ffc,082
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__082__602_601.png,1,sd2.1,ffc:082,ffc,ff:082
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__082__02640.jpg,1,e4e,ffc:082,ffc,ff:082
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__082__162.png,1,mobileswap,ffc:082,ffc,082_103
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id41_0000_7Xnty9zSCrA_50004__000.png,1,wav2lip,oth:wav2lip:id41_0000_7Xnty9zSCrA_50004,oth,id41_0000_7Xnty9zSCrA_50004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/uniface/fake/uniface__uniface_id22_id26_0005__000.png,1,uniface,oth:uniface:id22_id26_0005,oth,id22_id26_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id38_7Iv2nZnZOrM_50020_0003__000.png,1,sadtalker,oth:sadtalker:id38_7Iv2nZnZOrM_50020_0003,oth,id38_7Iv2nZnZOrM_50020_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id7_id10_0008__000.png,1,facedancer,oth:facedancer:id7_id10_0008,oth,id7_id10_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_ff1b7e84-7401-4144-a3a9-1740e6ec154e.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_ff1b7e84-7401-4144-a3a9-1740e6ec154e.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_ff1b7e84-7401-4144-a3a9-1740e6ec154e.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_ff1b7e84-7401-4144-a3a9-1740e6ec154e.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id7_id13_0000__000.png,1,mcnet,oth:mcnet:id7_id13_0000,oth,id7_id13_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_326.png__326.png,1,whichfaceisreal,efs:whichfaceisreal:326.png,efs,326.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id32_id30_0006__000.png,1,blendface,oth:blendface:id32_id30_0006,oth,id32_id30_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_0ec64439-e407-4331-92bb-d3859ec0d0d2.png__13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_0ec64439-e407-4331-92bb-d3859ec0d0d2.png,1,MidJourney,efs:MidJourney:13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_0ec64439-e407-4331-92bb-d3859ec0d0d2.png,efs,13592447708_Clean_East_Asian_female_face_face_only_shown_face_c_0ec64439-e407-4331-92bb-d3859ec0d0d2.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_460__000000_x_0.png,1,CollabDiff,efs:CollabDiff:460,efs,460
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facevid2vid/fake/facevid2vid__facevid2vid_id32_id29_0003__000.png,1,facevid2vid,oth:facevid2vid:id32_id29_0003,oth,id32_id29_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_251__000000_x_0.png,1,CollabDiff,efs:CollabDiff:251,efs,251
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_557__557.jpg,1,stargan,fe:stargan:557,fe,557
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__054__189.png,0,real,ffc:054,ffc,054
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__054__503_629.png,1,sd2.1,ffc:054,ffc,ff:054
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__054__01744.jpg,1,e4e,ffc:054,ffc,ff:054
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__054__189.png,1,mobileswap,ffc:054,ffc,054_071
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00012__seed16923.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00012,efs,Fake_from_Youtube-real:00012
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id16_id20_0006__000.png,1,pirender,oth:pirender:id16_id20_0006,oth,id16_id20_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id54_id56_0006__000.png,1,facedancer,oth:facedancer:id54_id56_0006,oth,id54_id56_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__693__306.png,0,real,ffc:693,ffc,693
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__693__436_250.png,1,sd2.1,ffc:693,ffc,ff:693
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__693__22181.jpg,1,e4e,ffc:693,ffc,ff:693
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__693__306.png,1,mobileswap,ffc:693,ffc,693_698
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00002__00002.jpg,1,styleclip,fe:styleclip:00002,fe,00002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id13_0004__020619.png,1,VQGAN,efs:VQGAN:id13_0004,efs,id13_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id33_0008__seed23507.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id33_0008,efs,Fake_from_Celeb-real:id33_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__539__161.png,0,real,ffc:539,ffc,539
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__539__532_201.png,1,sd2.1,ffc:539,ffc,ff:539
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__539__17255.jpg,1,e4e,ffc:539,ffc,ff:539
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__539__161.png,1,mobileswap,ffc:539,ffc,539_499
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id32_0003__seed22383.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id32_0003,efs,Fake_from_Celeb-real:id32_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id41_0008__seed23905.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id41_0008,efs,Fake_from_Celeb-real:id41_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/VQGAN/fake/VQGAN__VQGAN_id21_0007__014967.png,1,VQGAN,efs:VQGAN:id21_0007,efs,id21_0007
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id46_8Ug1MnU6LKw_50013_0000__000.png,1,sadtalker,oth:sadtalker:id46_8Ug1MnU6LKw_50013_0000,oth,id46_8Ug1MnU6LKw_50013_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id5_0009__seed17157.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id5_0009,efs,Fake_from_Celeb-real:id5_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id21_id25_0005__000.png,1,mcnet,oth:mcnet:id21_id25_0005,oth,id21_id25_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id29_0005__24037.png,1,DiT,oth:DiT:id29_0005,oth,id29_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00218__YouTube-real_00002_280.png,1,pixart,oth:pixart:00218,oth,00218
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Celeb-real_id13_0006__seed20332.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Celeb-real:id13_0006,efs,Fake_from_Celeb-real:id13_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_428__428.jpg,1,starganv2,fe:starganv2:428,fe,428
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_id51_0002__22643.png,1,SiT,oth:SiT:id51_0002,oth,id51_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1122__1122.jpg,1,stargan,fe:stargan:1122,fe,1122
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_ff_000__seed18384.png,1,StyleGANXL,efs:StyleGANXL:ff:000,efs,ff:000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id37_id1_0002__000.png,1,pirender,oth:pirender:id37_id1_0002,oth,id37_id1_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__295__211.png,0,real,ffc:295,ffc,295
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__295__504_285.png,1,sd2.1,ffc:295,ffc,ff:295
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__295__09455.jpg,1,e4e,ffc:295,ffc,ff:295
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__295__211.png,1,mobileswap,ffc:295,ffc,295_099
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_East_Asian_woman_looking_at_the_camer_69f0eed6-092c-40b2-abbe-4df8507fbe32.png__13592447708_Single_person_East_Asian_woman_looking_at_the_camer_69f0eed6-092c-40b2-abbe-4df8507fbe32.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_East_Asian_woman_looking_at_the_camer_69f0eed6-092c-40b2-abbe-4df8507fbe32.png,efs,13592447708_Single_person_East_Asian_woman_looking_at_the_camer_69f0eed6-092c-40b2-abbe-4df8507fbe32.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN2/fake/StyleGAN2__StyleGAN2_id59_0005__seed5922.png,1,StyleGAN2,efs:StyleGAN2:id59_0005,efs,id59_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGANXL/fake/StyleGANXL__StyleGANXL_Fake_from_Youtube-real_00021__seed22139.png,1,StyleGANXL,efs:StyleGANXL:Fake_from_Youtube-real:00021,efs,Fake_from_Youtube-real:00021
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id37_id28_0008__000.png,1,hyperreenact,oth:hyperreenact:id37_id28_0008,oth,id37_id28_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/wav2lip/fake/wav2lip__wav2lip_id0_0000_4oFGmxZ2nqE_50002__000.png,1,wav2lip,oth:wav2lip:id0_0000_4oFGmxZ2nqE_50002,oth,id0_0000_4oFGmxZ2nqE_50002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/StyleGAN3/fake/StyleGAN3__StyleGAN3_Fake_from_Celeb-real_id25_0008__seed20051.png,1,StyleGAN3,efs:StyleGAN3:Fake_from_Celeb-real:id25_0008,efs,Fake_from_Celeb-real:id25_0008
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__417__443.png,0,real,ffc:417,ffc,417
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__417__448_136.png,1,sd2.1,ffc:417,ffc,ff:417
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__417__13357.jpg,1,e4e,ffc:417,ffc,ff:417
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__417__443.png,1,mobileswap,ffc:417,ffc,417_496
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__062__217.png,0,real,ffc:062,ffc,062
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__062__566_232.png,1,sd2.1,ffc:062,ffc,ff:062
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__062__02000.jpg,1,e4e,ffc:062,ffc,ff:062
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__062__217.png,1,mobileswap,ffc:062,ffc,062_066
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/hyperreenact/fake/hyperreenact__hyperreenact_id37_id38_0009__000.png,1,hyperreenact,oth:hyperreenact:id37_id38_0009,oth,id37_id38_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pirender/fake/pirender__pirender_id26_id17_0006__000.png,1,pirender,oth:pirender:id26_id17_0006,oth,id26_id17_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00179__19182.png,1,SiT,oth:SiT:00179,oth,00179
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/simswap/fake/simswap__simswap_id11_id10_0004__191.png,1,simswap,oth:simswap:id11_id10_0004,oth,id11_id10_0004
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id52_0009__27081.png,1,DiT,oth:DiT:id52_0009,oth,id52_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id23_id6_0001__000.png,1,mcnet,oth:mcnet:id23_id6_0001,oth,id23_id6_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02234__02234.jpg,1,styleclip,fe:styleclip:02234,fe,02234
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00291__20012.png,1,SiT,oth:SiT:00291,oth,00291
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_1809__1809.jpg,1,starganv2,fe:starganv2:1809,fe,1809
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id20_id19_0002__000.png,1,fomm,oth:fomm:id20_id19_0002,oth,id20_id19_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/starganv2/fake/starganv2__starganv2_160__160.jpg,1,starganv2,fe:starganv2:160,fe,160
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sadtalker/fake/sadtalker__sadtalker_id30_CVdPhUPO5YU_50016_0006__000.png,1,sadtalker,oth:sadtalker:id30_CVdPhUPO5YU_50016_0006,oth,id30_CVdPhUPO5YU_50016_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4s/fake/e4s__e4s_id9_id3_0000__000.png,1,e4s,oth:e4s:id9_id3_0000,oth,id9_id3_0000
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mcnet/fake/mcnet__mcnet_id4_id37_0006__000.png,1,mcnet,oth:mcnet:id4_id37_0006,oth,id4_id37_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/blendface/fake/blendface__blendface_id7_id10_0009__000.png,1,blendface,oth:blendface:id7_id10_0009,oth,id7_id10_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_00125__2210.png,1,DiT,oth:DiT:00125,oth,00125
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00191__YouTube-real_00184_195.png,1,pixart,oth:pixart:00191,oth,00191
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_00486__00486.jpg,1,styleclip,fe:styleclip:00486,fe,00486
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/whichfaceisreal/fake/whichfaceisreal__whichfaceisreal_762.png__762.png,1,whichfaceisreal,efs:whichfaceisreal:762.png,efs,762.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__SiT_00220__23810.png,1,SiT,oth:SiT:00220,oth,00220
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/styleclip/fake/styleclip__styleclip_02063__02063.jpg,1,styleclip,fe:styleclip:02063,fe,02063
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__sd2.1_id26_0001__YouTube-real_00070_057.png,1,sd2.1,oth:sd2.1:id26_0001,oth,id26_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/stargan/fake/stargan__stargan_1792__1792.jpg,1,stargan,fe:stargan:1792,fe,1792
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__531__153.png,0,real,ffc:531,ffc,531
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__531__475_119.png,1,sd2.1,ffc:531,ffc,ff:531
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/e4e/fake/e4e__531__16999.jpg,1,e4e,ffc:531,ffc,ff:531
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__531__153.png,1,mobileswap,ffc:531,ffc,531_549
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/real/real__00168__245.png,0,real,cdc:00168,cdc,00168
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__00168__19301.png,1,DiT,cdc:00168,cdc,00168
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/SiT/fake/SiT__00168__19301.png,1,SiT,cdc:00168,cdc,00168
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__00168__YouTube-real_00168_030.png,1,pixart,cdc:00168,cdc,id40_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/sd2.1/fake/sd2.1__00168__YouTube-real_00168_030.png,1,sd2.1,cdc:00168,cdc,id40_0009
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_id23_0003__Celeb-real_id54_0001_167.png,1,pixart,oth:pixart:id23_0003,oth,id23_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/MidJourney/fake/MidJourney__MidJourney_13592447708_Single_person_East_Asian_male_looking_at_the_camera_af4b4ac0-59b9-490d-99d9-d0666db95a85.png__13592447708_Single_person_East_Asian_male_looking_at_the_camera_af4b4ac0-59b9-490d-99d9-d0666db95a85.png,1,MidJourney,efs:MidJourney:13592447708_Single_person_East_Asian_male_looking_at_the_camera_af4b4ac0-59b9-490d-99d9-d0666db95a85.png,efs,13592447708_Single_person_East_Asian_male_looking_at_the_camera_af4b4ac0-59b9-490d-99d9-d0666db95a85.png
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id2_id28_0003__000.png,1,fomm,oth:fomm:id2_id28_0003,oth,id2_id28_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id37_id4_0006__000.png,1,mobileswap,oth:mobileswap:id37_id4_0006,oth,id37_id4_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/mobileswap/fake/mobileswap__mobileswap_id53_id57_0006__000.png,1,mobileswap,oth:mobileswap:id53_id57_0006,oth,id53_id57_0006
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00014__Celeb-real_id6_0006_264.png,1,pixart,oth:pixart:00014,oth,00014
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/one_shot_free/fake/one_shot_free__one_shot_free_id48_id45_0002__000.png,1,one_shot_free,oth:one_shot_free:id48_id45_0002,oth,id48_id45_0002
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/facedancer/fake/facedancer__facedancer_id33_id38_0001__000.png,1,facedancer,oth:facedancer:id33_id38_0001,oth,id33_id38_0001
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/RDDM/fake/RDDM__RDDM_id28_0003__sample-20583.png,1,RDDM,oth:RDDM:id28_0003,oth,id28_0003
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_87__000000_x_0.png,1,CollabDiff,efs:CollabDiff:87,efs,87
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/CollabDiff/fake/CollabDiff__CollabDiff_687__000000_x_0.png,1,CollabDiff,efs:CollabDiff:687,efs,687
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/pixart/fake/pixart__pixart_00109__YouTube-real_00079_335.png,1,pixart,oth:pixart:00109,oth,00109
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/fomm/fake/fomm__fomm_id28_id16_0005__000.png,1,fomm,oth:fomm:id28_id16_0005,oth,id28_id16_0005
/Users/pickapu/Documents/PyCharmMiscProject/deepfake-ViT/test_data_v3/DiT/fake/DiT__DiT_id5_0008__24778.png,1,DiT,oth:DiT:id5_0008,oth,id5_0008
